Invoicedate,Distributor,GroupId,Type,Province,MatNo,Material Name,New_Volume(L),Points,quarter,Churn,Region
2023-07-15,C,ERW_C08P2020090104,Retails,Phetchabun,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,620,2,3,Yes,Central
2023-11-08,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4920,2,4,No,Northern
2023-10-24,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7980,2,4,No,Northern
2023-03-15,C,ERW_C08P2020090170,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3420,2,1,No,Northern
2023-10-20,C,ERW_C08P2020090215,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4780,2,4,Yes,Central
2023-09-05,C,ERW_C08P2020090215,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2700,2,3,Yes,Central
2023-03-22,C,ERW_C08P2020090215,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9380,2,1,Yes,Central
2023-11-09,C,ERW_C08P2020090215,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1540,2,4,Yes,Central
2023-04-24,C,ERW_C08P2020090215,Reseller,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2640,2,2,Yes,Central
2023-06-23,C,ERW_C08P2020090218,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2460,2,2,No,Central
2023-03-15,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5820,2,1,Yes,Central
2023-09-08,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5200,2,3,Yes,Central
2023-04-20,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2840,2,2,Yes,Central
2023-08-03,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3540,2,3,Yes,Central
2023-11-01,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,380,2,4,Yes,Central
2023-03-31,C,ERW_C08P2020090042,Reseller,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5100,2,1,Yes,Western
2023-11-01,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7040,2,4,No,Central
2023-09-12,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8020,2,3,No,Northern
2023-08-14,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3440,2,3,No,Northern
2023-06-17,C,ERW_C08P2020090116,Retails,Sukhothai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5020,2,2,Yes,Central
2023-11-13,C,ERW_C08P2020090033,Retails,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2520,2,4,No,Western
2023-06-14,C,ERW_C08P2020090062,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5260,2,2,No,Central
2023-04-22,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4440,2,2,Yes,Central
2023-09-13,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1060,2,3,No,Central
2023-06-19,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9340,2,2,No,Northern
2023-05-23,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8480,2,2,No,Central
2023-08-23,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2340,2,3,Yes,Central
2023-12-25,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,540,2,4,Yes,Central
2023-05-23,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7060,2,2,No,Central
2023-04-24,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4080,2,2,Yes,Central
2023-03-01,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6940,2,1,Yes,Central
2023-02-15,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7260,2,1,Yes,Central
2023-02-03,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,360,2,1,Yes,Central
2023-07-21,C,ERW_C08P2020090033,Retails,Tak,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2280,2,3,No,Western
2023-11-16,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4060,2,4,No,Central
2023-07-06,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8980,2,3,No,Central
2023-12-11,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3920,2,4,No,Central
2023-11-14,C,ERW_C08P2020090055,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1500,2,4,Yes,Central
2023-12-21,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,820,2,4,Yes,Central
2023-10-05,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,840,2,4,Yes,Central
2023-05-06,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6180,2,2,Yes,Central
2023-02-23,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4240,2,1,Yes,Central
2023-11-30,C,ERW_C08P2020090062,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7980,2,4,No,Central
2023-08-03,C,ERW_C08P2020090062,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2960,2,3,No,Central
2023-03-25,C,ERW_C08P2020090068,Retails,Phitsanulok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5900,2,1,No,Central
2023-12-19,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6160,2,4,No,Northern
2023-06-08,C,ERW_C08P2020090170,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1540,2,2,No,Northern
2023-04-25,C,ERW_C08P2020090205,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3680,2,2,Yes,Central
2023-05-23,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5540,2,2,Yes,Central
2023-01-28,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5360,2,1,Yes,Central
2023-02-18,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2840,2,1,Yes,Central
2023-10-25,C,ERW_C4M12022030001,Retails,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5740,2,4,No,Northern
2023-02-03,C,ERW_CEGN2022040002,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6740,2,1,Yes,Central
2023-06-22,C,ERW_CFNC2023070003,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7220,2,2,Yes,Northern
2023-10-03,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7100,2,4,Yes,Central
2023-05-18,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9480,2,2,No,Central
2023-09-07,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1080,2,3,No,Central
2023-02-24,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5360,2,1,No,Northern
2023-06-08,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1880,2,2,No,Northern
2023-05-02,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4680,2,2,No,Northern
2023-05-22,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3660,2,2,No,Northern
2023-03-14,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6240,2,1,No,Central
2023-03-02,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8640,2,1,Yes,Central
2023-08-25,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7200,2,3,No,Northern
2023-08-03,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1800,2,3,No,Northern
2023-09-18,C,ERW_C08P2020090222,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2604,2,3,Yes,Central
2023-02-04,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,12124,2,1,Yes,Central
2023-11-18,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2860,2,4,No,Central
2023-09-29,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5180,2,3,No,Northern
2023-11-14,C,ERW_C08P2020090222,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2260,2,4,Yes,Central
2023-03-18,C,ERW_C9H62020120020,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,120,2,1,No,Northern
2023-03-27,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6240,2,1,No,Northern
2023-04-22,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3060,2,2,No,Central
2023-09-07,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9480,2,3,No,Central
2023-08-17,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9220,2,3,Yes,Central
2023-03-10,C,ERW_C08P2020090028,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,100,2,1,No,Central
2023-04-24,C,ERW_C08P2020090028,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8980,2,2,No,Central
2023-06-05,C,ERW_C08P2020090028,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,200,2,2,No,Central
2023-08-23,C,ERW_C08P2020090049,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4740,2,3,No,Central
2023-02-07,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1240,2,1,Yes,Central
2023-10-25,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4740,2,4,Yes,Central
2023-04-11,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1580,2,2,Yes,Central
2023-07-15,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5140,2,3,Yes,Central
2023-11-23,C,ERW_C08P2020090062,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5640,2,4,No,Central
2023-04-08,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1640,2,2,No,Northern
2023-07-22,C,ERW_C08P2020090161,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8940,2,3,No,Northern
2023-05-25,C,ERW_C08P2020090170,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9800,2,2,No,Northern
2023-03-21,C,ERW_C08P2020090197,Retails,Chon Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3700,2,1,Yes,Eastern
2023-05-11,C,ERW_C08P2020090222,Retails,Nakhon Sawan,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3220,2,2,Yes,Central
2023-08-26,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8480,2,3,Yes,Central
2023-07-15,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,540,2,3,Yes,Central
2023-04-24,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1060,2,2,Yes,Central
2023-05-24,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3920,2,2,Yes,Central
2023-10-23,C,ERW_C08P2020090066,Retails,Phichit,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7580,2,4,Yes,Central
2023-11-18,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2300,2,4,No,Central
2023-04-06,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6100,2,2,No,Central
2023-08-10,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8040,2,3,No,Central
2023-09-07,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,840,2,3,No,Northern
2023-07-14,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8140,2,3,No,Northern
2023-02-13,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9100,2,1,No,Northern
2023-12-29,C,ERW_C08P2020090127,Reseller,Phrae,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6760,2,4,No,Northern
2023-11-01,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7920,2,4,No,Central
2023-07-24,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5120,2,3,Yes,Central
2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1620,2,1,Yes,Northern
2023-03-08,C,ERW_C08P2020090176,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7840,2,1,Yes,Northern
2023-03-15,C,ERW_C08P2020090176,Retails,Chiang Rai,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3900,2,1,Yes,Northern
2023-09-25,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2420,2,3,Yes,Eastern
2023-05-17,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7640,2,2,Yes,Eastern
2023-12-23,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1440,2,4,Yes,Eastern
2023-10-30,A,ERW_AMBP2020110671,Reseller,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3976,2,4,Yes,Central
2023-04-17,A,ERW_AMBP2020110671,Reseller,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6600,2,2,Yes,Central
2023-05-26,A,ERW_AMBP2020110671,Reseller,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5120,2,2,Yes,Central
2023-09-04,A,ERW_AMBP2020110671,Reseller,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2140,2,3,Yes,Central
2023-09-18,A,ERW_AMBP2020110206,Reseller,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7112,2,3,Yes,Eastern
2023-12-13,A,ERW_AMBP2020110671,Reseller,Chainat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,12964,2,4,Yes,Central
2023-08-29,A,ERW_AMBP2020110322,Retails,Khon Kaen,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9880,2,3,Yes,Northeastern
2023-07-26,A,ERW_AMBP2020110740,Retails,Ubon Ratchathani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1720,2,3,Yes,Northeastern
2023-09-08,A,ERW_A1DS2023040005,Reseller,Udon Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6280,2,3,No,Northeastern
2023-10-30,A,ERW_A1DS2023040005,Reseller,Udon Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8640,2,4,No,Northeastern
2023-08-03,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8580,2,3,No,Northeastern
2023-12-07,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6400,2,4,No,Northeastern
2023-12-08,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3360,2,4,No,Northeastern
2023-12-01,A,ERW_AMBP2020110219,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4120,2,4,No,Northeastern
2023-12-20,A,ERW_AMBP2020110648,Reseller,Maha Sarakham,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2220,2,4,Yes,Northeastern
2023-10-24,A,ERW_AMBP2020110648,Reseller,Maha Sarakham,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3360,2,4,Yes,Northeastern
2023-11-23,A,ERW_AMBP2020110119,Retails,Pathum Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,780,2,4,Yes,Central
2023-12-23,A,ERW_AMBP2020110131,Reseller,Lop Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6440,2,4,Yes,Central
2023-09-19,A,ERW_AMBP2020110131,Reseller,Lop Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1360,2,3,Yes,Central
2023-06-09,A,ERW_AMBP2020110142,Reseller,Saraburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5260,2,2,No,Central
2023-11-28,A,ERW_AMBP2020110142,Reseller,Saraburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3720,2,4,No,Central
2023-12-20,A,ERW_AYRE2021100001,Retails,Trat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5800,2,4,No,Eastern
2023-07-20,A,ERW_AMBP2020110119,Retails,Pathum Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6640,2,3,Yes,Central
2023-09-22,A,ERW_AMBP2020110119,Retails,Pathum Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8920,2,3,Yes,Central
2023-09-08,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1040,2,3,No,Northeastern
2023-10-02,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2960,2,4,No,Northeastern
2023-11-15,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,940,2,4,No,Northeastern
2023-08-03,A,ERW_AWTA2023030001,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3080,2,3,Yes,Northeastern
2023-06-23,A,ERW_AMBP2020110131,Reseller,Lop Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8120,2,2,Yes,Central
2023-07-19,A,ERW_AMBP2020110181,Retails,Chon Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1904,2,3,No,Eastern
2023-09-13,A,ERW_AMBP2020110181,Retails,Chon Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6496,2,3,No,Eastern
2023-09-13,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,728,2,3,Yes,Eastern
2023-07-07,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8316,2,3,Yes,Eastern
2023-09-27,A,ERW_AMBP2020110509,Retails,Chon Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10920,2,3,Yes,Eastern
2023-06-16,A,ERW_A5JJ2021090004,Retails,Phra Nakhon Si Ayutthaya,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5300,2,2,Yes,Central
2023-12-23,A,ERW_AHWO2020120003,Retails,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8500,2,4,No,Eastern
2023-04-27,A,ERW_AMBP2020110119,Retails,Pathum Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5500,2,2,Yes,Central
2023-03-24,A,ERW_AMBP2020110119,Retails,Pathum Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9060,2,1,Yes,Central
2023-11-10,A,ERW_AMBP2020110123,Retails,Phra Nakhon Si Ayutthaya,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2820,2,4,No,Central
2023-08-21,A,ERW_AMBP2020110137,Retails,Sing Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2520,2,3,Yes,Central
2023-10-27,A,ERW_AMBP2020110142,Reseller,Saraburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8800,2,4,No,Central
2023-10-30,A,ERW_AMBP2020110142,Reseller,Saraburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4740,2,4,No,Central
2023-12-04,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6320,2,4,Yes,Eastern
2023-12-15,A,ERW_AYRE2021100001,Retails,Trat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7320,2,4,No,Eastern
2023-10-12,A,ERW_AMBP2020110446,Retails,Uthai Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5820,2,4,No,Central
2023-06-28,A,ERW_AMBP2020110123,Retails,Phra Nakhon Si Ayutthaya,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,260,2,2,No,Central
2023-11-15,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9360,2,4,No,Northeastern
2023-08-15,A,ERW_AMBP2020110446,Retails,Nonthaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,1380,2,3,No,Central
2023-09-27,A,ERW_AMBP2020110648,Reseller,Maha Sarakham,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8460,2,3,Yes,Northeastern
2023-09-22,A,ERW_AWTA2023030001,Retails,Nakhon Ratchasima,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6880,2,3,Yes,Northeastern
2023-12-15,A,ERW_AMBP2020110446,Retails,Uthai Thani,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2020,2,4,No,Central
2023-11-03,A,ERW_AMBP2020110377,Retails,Loei,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5420,2,4,No,Northeastern
2023-09-13,A,ERW_AHWO2020120003,Retails,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2548,2,3,No,Eastern
2023-09-06,A,ERW_AHWO2020120003,Retails,Chachoengsao,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5320,2,3,No,Eastern
2023-05-26,A,ERW_AMBP2020110058,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7420,2,2,Yes,Central
2023-05-02,A,ERW_AMBP2020110058,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2268,2,2,Yes,Central
2023-04-10,A,ERW_AMBP2020110058,Retails,Bangkok,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2268,2,2,Yes,Central
2023-03-28,A,ERW_AMBP2020110131,Reseller,Lop Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8484,2,1,Yes,Central
2023-11-13,A,ERW_AMBP2020110181,Retails,Chon Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,12208,2,4,No,Eastern
2023-08-30,A,ERW_AMBP2020110201,Reseller,Trat,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,308,2,3,Yes,Eastern
2023-11-21,A,ERW_AMBP2020110303,Retails,Lop Buri,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4424,2,4,No,Central
2023-04-25,A,ERW_AMBP2020110446,Retails,Nonthaburi,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2296,2,2,No,Central
2023-12-01,A,ERW_AMIK2022090001,Retails,Phra Nakhon Si Ayutthaya,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5656,2,4,Yes,Central
2023-08-18,A,ERW_AMIK2022090001,Retails,Phra Nakhon Si Ayutthaya,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,2912,2,3,Yes,Central
2023-04-05,A,ERW_AMIK2022090001,Retails,Phra Nakhon Si Ayutthaya,145500,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6440,2,2,Yes,Central
